21311,637912839,6.37913E+14,-0.10295067,4.9907136,8.467693,0
21328,637913014,6.37913E+14,0.12330139,4.8039656,8.517971,0
21338,637913193,6.37913E+14,0.18914193,4.7399206,8.924985,0
21349,637913382,6.37913E+14,0.30526072,4.722563,8.748413,0
21367,637913554,6.37914E+14,-0.46866497,4.525041,8.801684,0
21375,637913733,6.37914E+14,-0.46926352,4.3783965,9.166202,0
21390,637913911,6.37914E+14,-0.5602432,4.104859,8.93935,0
21400,637914091,6.37914E+14,-0.45310268,4.1802764,8.569447,0
21411,637914270,6.37914E+14,0.39025488,4.525041,9.423578,0
21418,637914450,6.37914E+14,-0.2693477,5.0362034,8.2593975,0
21427,637914630,6.37915E+14,-0.6218939,4.9679685,9.2494,0
21438,637914809,6.37915E+14,0.45429978,5.5312047,8.127716,0
21444,637914989,6.37915E+14,0.8972271,4.6321816,10.275913,0
21453,637915168,6.37915E+14,0.45370123,4.2281604,5.9639564,0
21468,637915347,6.37915E+14,0.18435353,4.674679,7.2149267,0
21482,637915528,6.37916E+14,-0.64942724,5.2127757,8.925584,0
21495,637915710,6.37916E+14,0.7757214,4.495114,10.575788,0
21510,637915888,6.37916E+14,0.26635495,4.3406878,8.154053,0
21522,637916069,6.37916E+14,-0.26396075,4.8189297,8.895657,0
21533,637916248,6.37916E+14,0.65541273,7.3992805,7.526173,0
21554,637916426,6.37916E+14,0.83497787,4.9679685,11.368268,1
21574,637916606,6.37917E+14,-0.3776853,4.7896004,6.265626,1
21592,637916787,6.37917E+14,-0.92416185,5.969343,9.249998,1
21611,637916966,6.37917E+14,-0.95468795,5.227141,7.9511437,1
21636,637917157,6.37917E+14,-0.88944596,4.9422307,6.1806316,1
21647,637917324,6.37917E+14,-0.24420857,6.8587894,9.058462,1
21674,637917505,6.37918E+14,1.0684125,4.553173,8.725668,0
21697,637917687,6.37918E+14,0.23642741,4.2945995,7.33763,0
21715,637917863,6.37918E+14,-0.66139823,5.834071,8.130709,0
21729,637918042,6.37918E+14,-0.3345897,5.2079873,9.86471,0
21739,637918221,6.37918E+14,0.16160862,4.8135424,7.699154,0
21744,637918401,6.37918E+14,-0.6859388,5.5886655,5.727529,0
21775,637918582,6.37919E+14,1.484405,5.3678,12.0159,1
21804,637918781,6.37919E+14,0.5482722,4.1156325,8.158242,1
21813,637918941,6.37919E+14,0.094570965,5.2642508,7.6865845,1
21826,637919119,6.37919E+14,-0.31064767,6.3177,9.834782,1
21835,637919299,6.37919E+14,-1.0408791,5.2325277,5.192425,1
21843,637919479,6.37919E+14,-0.47225627,4.561553,7.771579,1
21864,637919659,6.3792E+14,1.1390414,5.583877,8.316259,1
21883,637919837,6.3792E+14,0.45190558,4.3287168,8.209119,0
21895,637920022,6.3792E+14,0.06943185,4.446631,7.2029557,0
21904,637920198,6.3792E+14,-0.2693477,5.969343,9.096769,0
21918,637920414,6.3792E+14,0.24121583,4.8506527,9.528923,0
21932,637920556,6.37921E+14,-0.36032736,4.6501384,7.237672,0
21943,637920736,6.37921E+14,1.2395979,7.295731,7.554305,0
21967,637920921,6.37921E+14,1.8219875,5.209184,10.047267,1
21975,637921094,6.37921E+14,0.44472298,3.8480806,8.607155,1
21989,637921275,6.37921E+14,0.3477578,5.571307,7.976283,1
21999,637921453,6.37921E+14,1.0851719,7.6847887,9.056067,1
22007,637921634,6.37922E+14,-1.5191209,5.635352,5.8963203,1
22020,637921813,6.37922E+14,-0.6362591,4.638766,7.4848733,1
22038,637921996,6.37922E+14,0.97144735,5.433641,9.024943,1
22057,637922173,6.37922E+14,1.7872716,4.324527,10.462662,0
22075,637922352,6.37922E+14,0.045489833,5.1158104,7.2789717,0
22084,637922531,6.37923E+14,-0.5201403,6.205771,8.723872,0
22092,637922712,6.37923E+14,-0.3441665,4.723161,10.197504,0
22109,637922890,6.37923E+14,-0.074818805,5.145738,7.457938,0
22125,637923073,6.37923E+14,0.17776948,6.3021374,7.4405804,0
22152,637923249,6.37923E+14,0.93852705,6.1716533,10.94629,1
22164,637923431,6.37923E+14,-0.049679685,4.1635165,7.029376,1
22178,637923610,6.37924E+14,0.40162733,5.6999955,8.394072,1
22186,637923790,6.37924E+14,-0.6751649,6.3470287,8.977658,1
22192,637923968,6.37924E+14,-1.1139023,5.681441,5.792771,1
22212,637924148,6.37924E+14,-0.8283938,4.3299136,7.711724,1
22234,637924326,6.37924E+14,0.47165772,5.321712,11.801619,0
22249,637924506,6.37925E+14,0.6955156,4.4633904,8.515577,0
22260,637924699,6.37925E+14,-0.20171149,5.1864395,6.963536,0
22268,637924867,6.37925E+14,-0.58418524,6.279991,8.330625,0
22285,637925046,6.37925E+14,-0.8774749,5.8783636,8.626907,0
22293,637925228,6.37925E+14,-0.20829555,5.3342814,7.5345526,0
22310,637925414,6.37925E+14,-0.12449849,6.5804634,5.120599,0
22332,637925584,6.37926E+14,1.0247183,5.6084175,9.789292,1
22348,637925768,6.37926E+14,0.15562311,3.5781345,9.102755,1
22360,637925949,6.37926E+14,0.7398083,3.9516299,8.826224,1
22377,637926123,6.37926E+14,0.7230489,5.276222,8.572439,1
