29502, 149466158, 149466158077046, 0.623091, 9.837775, -1.7591397,0
29531, 149466310, 149466310046316, 1.6633717, 9.572617, -2.087744,0
29548, 149466488, 149466488662826, -0.2813187, 9.606135, -2.2158337,0
29562, 149466668, 149466668190431, 0.14425065, 9.590573, -2.3092074,0
29571, 149466848, 149466848707722, 0.88405895, 9.630676, -2.0667946,0
29594, 149467027, 149467027752462, 0.30406362, 9.589975, -2.677316,0
29606, 149467207, 149467207151212, -2.3050177, 9.765948, -2.4594438,0
29621, 149467386, 149467386767097, 3.1794999, 12.998121, 2.6755204,0
29650, 149467566, 149467566900170, -2.690484, 0.2801216, 1.0301052,0
29664, 149467748, 149467748086524, -3.566762, 11.7681, -1.0402806,0
29681, 149467926, 149467926211681, 1.6657659, 10.445902, 1.899799,0
29698, 149468105, 149468105804702, -5.1726727, 12.395381, -5.693412,0
29722, 149468285, 149468285765952, 0.7565677, 9.682152, -1.2348095,0
29749, 149468465, 149468465626785, -1.9428947, 10.007165, -1.560421,0
29766, 149468646, 149468646612931, 8.048708, 17.499819, 0.10654198,0
29791, 149468824, 149468824904025, -1.3994108, -1.9907787, 0.6841431,0
29818, 149469003, 149469003896211, -4.5765166, 12.947245, -1.3892355,0
29843, 149469182, 149469182456107, 2.082357, 19.612701, -0.4854244,0
29853, 149469361, 149469361897982, 3.3105824, 9.260174, 2.7216089,0
29864, 149469541, 149469541156315, 0.40940848, 9.312247, -0.9367314,0
29876, 149469722, 149469722644388, 1.1815386, 12.107478, -1.7842789,0
29885, 149469900, 149469900449284, -13.078327, 6.3422403, -4.052785,0
29896, 149470080, 149470080313346, -2.0829554, 2.5671828, 0.25438392,0
29914, 149470260, 149470260713763, 3.4757824, 10.15381, -3.5488055,0
29928, 149470439, 149470439221679, -7.9278, 13.02745, -9.223662,0
29934, 149470618, 149470618294232, -0.8750807, 9.356541, -1.7806876,0
29941, 149470798, 149470798138086, -0.15981296, 11.401787, -1.4341269,0
29952, 149470977, 149470977760638, -15.43482, 11.820772, -1.8800468,0
29970, 149471164, 149471164156992, -3.50152, 2.3481133, 0.98940384,0
29979, 149471337, 149471337636107, 0.20649989, 15.2097645, -7.1143703,0
30003, 149471518, 149471518214232, -12.363059, 3.776853, -7.0066314,0
30019, 149471697, 149471697499075, -3.383007, 8.648455, -3.0304608,0
30035, 149471876, 149471876638554, 0.3573346, 11.508927, -0.8170213,0
30060, 149472060, 149472060168189, 5.13257, 10.930129, -3.8833952,0
30070, 149472234, 149472234686366, -4.9745526, 1.8154035, 0.7020996,0
30084, 149472415, 149472415113085, 1.8920178, 14.94341, 2.1260512,0
30097, 149472594, 149472594370689, -0.9876082, 4.3143516, 0.3752911,0
30112, 149472773, 149472773221366, -1.9548657, 9.630077, -4.19524,0
30122, 149472953, 149472953412408, -3.5942953, 9.980828, -3.867833,0
30134, 149473133, 149473133953866, 12.0093155, 19.612701, -0.061650693,0
30161, 149473314, 149473314243710, -2.1972785, -2.224812, 1.9117701,0
30186, 149473493, 149473493238294, -3.8019924, 16.318281, -3.6607344,0
30213, 149473672, 149473672411731, 10.052654, 12.446258, 10.189124,0
30231, 149473852, 149473852461314, -1.0929531, 10.107721, -2.3959973,0
30243, 149474031, 149474031856158, -2.148796, 10.16578, -2.835932,0
30273, 149474211, 149474211631989, 10.532093, 19.612701, 0.6973112,0
30304, 149474449, 149474449203136, -2.7730842, -2.5079262, 2.2254105,0
30315, 149474571, 149474571903189, -4.727351, 16.547525, -3.0244753,0
30343, 149474749, 149474749897615, 16.552912, 19.612701, 8.829816,0
30367, 149474929, 149474929370688, -0.22984336, 8.587403, -0.16699557,0
30388, 149475109, 149475109237719, -1.5478514, 9.8683, -2.5187001,0
30414, 149475289, 149475289164334, 3.6529531, 19.213469, -5.1798553,0
30439, 149475468, 149475468197875, 0.19692309, -3.3973722, 2.0847511,0
30456, 149475646, 149475646484907, -4.0563765, 13.516466, -1.7501614,0
30470, 149475827, 149475827782094, 5.1140146, 19.612701, 11.76391,0
30499, 149476007, 149476007171157, 4.099472, 9.691729, 4.2119994,0
30522, 149476185, 149476185781574, 0.61770403, 9.55047, -1.287482,0
30541, 149476366, 149476366192928, 0.3238158, 13.936049, -2.813187,0
30570, 149476548, 149476549043032, -1.7764976, -0.26994625, -0.59615624,0
30588, 149476725, 149476725455740, -5.1607018, 8.854357, -0.748188,0
30609, 149476904, 149476904809281, -0.62249243, 19.612701, -6.055535,0
30633, 149477084, 149477084678603, 2.5007436, 9.662399, 2.4714148,0
30662, 149477264, 149477264251155, -0.6302736, 9.941922, -1.8124107,0
30689, 149477444, 149477444335374, 2.0757728, 13.054385, -2.1404164,0
30706, 149477623, 149477623601312, -3.7361517, -0.16998832, -1.0941502,0
30730, 149477805, 149477805311259, -3.2531216, 6.773795, -1.5089456,0
30752, 149477982, 149477982787718, -5.5150437, 14.570513, -4.68246,0
30778, 149478161, 149478161917562, 0.21667525, 8.981249, 0.8702923,0
30796, 149478341, 149478341179905, 0.24959552, 9.509171, -1.5819688,0
30823, 149478521, 149478521107821, 2.2451627, 12.600085, -2.272696,0
30850, 149478700, 149478700820426, -11.68131, 4.8817773, -3.8426938,0
30863, 149478880, 149478880164696, -2.1529858, 3.757101, -0.64463884,0
30890, 149479059, 149479059799436, 0.3645172, 9.937134, -3.840898,0
30914, 149479238, 149479238815426, -2.396596, 9.83957, -7.361572,0
30940, 149479418, 149479418716936, 0.55844754, 9.150041, -1.3994108,0
30961, 149479598, 149479598754488, 2.0254946, 11.716624, -1.5376761,0
30984, 149479778, 149479778499696, -19.6133, 13.821727, -2.9179332,0
31013, 149479957, 149479957333499, -2.707842, 1.4095862, -0.45729253,0
31032, 149480139, 149480139517040, -3.4757824, 13.309367, -3.2692823,0
31057, 149480316, 149480316889384, -15.991471, 6.133346, -13.398551,0
31086, 149480496, 149480496542926, -6.730101, 8.507795, -5.117606,0
31103, 149480674, 149480674730218, 2.6354175, 11.344326, -2.409764,0
31111, 149480854, 149480854014905, 0.98700964, 13.42788, -4.110844,0
31130, 149481035, 149481035079853, -4.9158945, 0.11133038, -1.7717092,0
31157, 149481214, 149481214695686, 1.3479356, 14.591462, -4.052785,0
31175, 149481394, 149481394924020, -13.7923975, -0.36272156, -12.923901,0
31200, 149481573, 149481573800634, -6.0202203, 10.840346, -6.0040593,0
31225, 149481753, 149481753538395, -2.4378958, 10.749966, -2.7832594,0
31252, 149481933, 149481933718238, 10.612299, 12.046426, 0.19512744,0
31267, 149482113, 149482113363185, -4.276643, 1.0372878, 0.5931635,0
31294, 149482292, 149482292286675, -2.071583, 14.804546, -1.6885108,0
