5942, 34889704, 1.2552512, 4.8248715, 8.365072,0
5943, 34889705, -0.0392266, 3.9618864, 9.767424,0
5944, 34889708, -0.088259846, 3.89324, 9.767424,0
5944, 34889709, -0.088259846, 3.8245933, 9.767424,0
5944, 34889709, -0.088259846, 3.5794272, 9.767424,0
5945, 34889710, -0.12748645, 3.5794272, 9.767424,0
5945, 34889712, -0.12748645, 3.5107806, 9.816457,0
5946, 34889713, -0.12748645, 3.4421341, 9.86549,0
5946, 34889714, -0.16671304, 3.3636808, 9.796844,0
6027, 34889803, -0.16671304, 3.1283212, 9.60071,0
6027, 34889804, -0.37265268, 3.079288, 9.4241905,0
6028, 34889805, -0.5393657, 3.079288, 9.355544,0
6028, 34889806, -0.60801226, 3.079288, 9.286898,0
6028, 34889806, -0.6766588, 3.079288, 9.0515375,0
6029, 34889811, -0.6766588, 3.079288, 8.973084,0
6104, 34889893, -0.7256921, 3.1381278, 8.796565,0
6104, 34889893, -0.7256921, 3.1871612, 8.747532,0
6104, 34889894, -0.7256921, 3.2361944, 8.747532,0
6105, 34889894, -0.7649187, 3.2361944, 8.796565,0
6105, 34889895, -0.7649187, 3.2361944, 8.835792,0
6105, 34889895, -0.69627213, 3.2361944, 8.894631,0
6112, 34889908, -0.48052585, 3.2361944, 9.0515375,0
6189, 34890003, -0.4314926, 3.2361944, 9.120184,0
6190, 34890004, -0.38245934, 3.2361944, 9.179024,0
6190, 34890005, -0.38245934, 3.2361944, 9.2378645,0
6191, 34890008, -0.38245934, 3.1871612, 9.2378645,0
6191, 34890008, -0.38245934, 3.1871612, 9.169217,0
6192, 34890008, -0.44129923, 3.1871612, 8.933858,0
6192, 34890009, -0.5001391, 3.1871612, 8.678885,0
6192, 34890009, -0.55897903, 3.1871612, 8.472945,0
6192, 34890010, -0.55897903, 3.1871612, 8.316039,0
6236, 34890065, -0.55897903, 3.4323275, 8.247393,0
6236, 34890066, -0.55897903, 3.500974, 8.041452,0
6236, 34890066, -0.5099458, 3.7069137, 8.002226,0
6237, 34890067, -0.46091253, 3.7461402, 8.002226,0
6237, 34890067, -0.46091253, 3.7853668, 8.002226,0
6237, 34890068, -0.46091253, 3.8344, 8.178746,0
6238, 34890068, -0.46091253, 3.8834333, 8.227779,0
6238, 34890068, -0.46091253, 3.9226599, 8.227779,0
6238, 34890069, -0.5001391, 3.9618864, 8.227779,0
6274, 34890115, -0.5393657, 4.0109196, 8.267006,0
6275, 34890116, -0.5393657, 4.0501466, 8.267006,0
6275, 34890116, -0.5393657, 4.2168593, 8.267006,0
6275, 34890116, -0.5393657, 4.2168593, 8.423912,0
6275, 34890117, -0.48052585, 4.285506, 8.463139,0
6276, 34890117, -0.42168593, 4.344346, 8.502365,0
6276, 34890117, -0.42168593, 4.560092, 8.561205,0
6276, 34890118, -0.36284605, 4.560092, 8.561205,0
6277, 34890118, -0.36284605, 4.5993185, 8.610238,0
6277, 34890118, -0.36284605, 4.6385455, 8.649466,0
6286, 34890132, -0.36284605, 4.707192, 8.698499,0
6286, 34890132, -0.36284605, 4.756225, 8.737725,0
6286, 34890142, -0.3138128, 4.756225, 8.796565,0
6287, 34890152, -0.2745862, 4.756225, 8.855405,0
6287, 34890162, -0.2157463, 4.7954516, 9.031924,0
6288, 34890172, -0.16671304, 4.7954516, 9.2378645,0
6288, 34890181, -0.16671304, 4.834678, 9.277091,0
6288, 34890201, -0.1176798, 4.834678, 9.277091,0
6297, 34890220, -0.1176798, 4.883712, 9.228058,0
6297, 34890223, -0.1176798, 4.9523582, 9.169217,0
6297, 34890232, -0.0784532, 5.1975245, 9.120184,0
6298, 34890242, -0.0784532, 5.403464, 8.953471,0
6298, 34890251, -0.0784532, 5.5603704, 8.904438,0
6299, 34890282, -0.0784532, 5.5603704, 8.953471,0
6299, 34890291, -0.00980665, 5.5015306, 9.179024,0
6299, 34890301, 0.28439283, 5.2563643, 9.45361,0
6300, 34890312, 1.0198916, 4.628739, 10.081236,0
6301, 34890322, 1.3140911, 4.4326057, 10.238142,0
6309, 34890339, 1.5592573, 4.2168593, 10.296982,0
6310, 34890344, 1.735777, 4.167826, 10.296982,0
6310, 34890356, 1.9221034, 4.0991797, 10.238142,0
6311, 34890365, 1.9711366, 4.0991797, 10.002783,0
6311, 34890375, 1.9711366, 4.0991797, 9.767424,0
6312, 34890385, 1.9711366, 4.0991797, 9.5320635,0
6312, 34890392, 1.9221034, 4.030533, 9.316318,0
6313, 34890403, 1.8828768, 3.8540134, 9.129991,0
6326, 34890435, 1.8828768, 3.7951734, 9.080957,0
6326, 34890436, 1.8828768, 3.7951734, 9.031924,0
6327, 34890437, 1.93191, 3.7951734, 8.982891,0
6327, 34890442, 1.9711366, 3.5990405, 8.982891,0
6328, 34890452, 1.9711366, 3.550007, 8.982891,0
6329, 34890462, 1.9711366, 3.500974, 8.933858,0
6329, 34890472, 1.9711366, 3.500974, 8.855405,0
6330, 34890484, 1.9711366, 3.4225209, 8.678885,0
6330, 34890492, 1.9711366, 3.4225209, 8.620045,0
6330, 34890505, 1.7259704, 3.4225209, 8.620045,0
6331, 34890512, 1.6573238, 3.4225209, 8.551398,0
6331, 34890522, 1.4317709, 3.4225209, 8.502365,0
6332, 34890532, 1.2650578, 3.4225209, 8.502365,0
6332, 34890542, 1.2062179, 3.3440676, 8.502365,0
6333, 34890552, 1.2062179, 3.275421, 8.502365,0
6333, 34890575, 1.4415776, 3.275421, 8.502365,0
6340, 34890589, 1.5984839, 3.275421, 8.561205,0
6341, 34890596, 1.5984839, 3.275421, 8.600431,0
6348, 34890619, 1.5984839, 3.3146477, 8.639658,0
6348, 34890622, 1.5200307, 3.3734875, 8.639658,0
6349, 34890635, 1.4513842, 3.4225209, 8.414105,0
6349, 34890645, 1.2944778, 3.4911673, 8.247393,0
6349, 34890655, 1.2944778, 3.667687, 8.080679,0
6350, 34890662, 1.2944778, 3.7167203, 8.080679,0
6350, 34890674, 1.2944778, 3.7657535, 8.041452,0
6350, 34890682, 1.2944778, 3.9226599, 8.002226,0
6351, 34890695, 1.2944778, 3.9815, 7.963,0
6351, 34890705, 1.343511, 4.0403395, 7.963,0
6351, 34890712, 1.3827376, 4.197246, 7.963,0
6352, 34890722, 1.4317709, 4.2658925, 7.923773,0
6352, 34890732, 1.4906107, 4.305119, 7.923773,0
6353, 34890742, 1.4906107, 4.305119, 7.963,0
6353, 34890752, 1.4906107, 4.305119, 8.0120325,0
6353, 34890795, 1.5298374, 4.305119, 8.0120325,0
6354, 34890802, 1.5886773, 4.305119, 8.0120325,0
6367, 34890829, 1.6279038, 4.344346, 8.0120325,0
6368, 34890829, 1.6279038, 4.393379, 8.178746,0
6377, 34890841, 1.6279038, 4.393379, 8.237586,0
6384, 34890851, 1.6279038, 4.393379, 8.296426,0
6394, 34890862, 1.5690639, 4.393379, 8.463139,0
6396, 34890865, 1.5298374, 4.393379, 8.531785,0
6398, 34890876, 1.4709975, 4.393379, 8.580818,0
6401, 34890893, 1.3042845, 4.393379, 8.639658,0
6401, 34890894, 1.2356379, 4.393379, 8.639658,0
6403, 34890910, 1.176798, 4.4424124, 8.639658,0
6406, 34890930, 1.176798, 4.4914455, 8.639658,0
6406, 34890930, 1.1081514, 4.530672, 8.639658,0
6409, 34890944, 1.0493115, 4.589512, 8.639658,0
