657234,795705469,7.96E+14,4.735731,6.257845,5.9609637,0
657250,795705567,7.96E+14,4.4819455,6.4062853,6.2530565,0
657266,795705742,7.96E+14,2.327164,6.4685345,6.329671,0
657277,795705923,7.96E+14,1.8148049,4.859631,7.7087307,0
657282,795706101,7.96E+14,2.2840683,4.3664255,8.264186,0
657289,795706280,7.96E+14,2.528277,4.1557355,8.714295,0
657298,795706460,7.96E+14,4.3957543,2.7814639,5.4917,0
657303,795706640,7.96E+14,9.002198,6.1237693,3.7247794,0
657313,795706820,7.96E+14,5.7843914,7.507618,0.86610246,0
657322,795706999,7.96E+14,5.631162,9.648034,-0.4938041,0
657329,795707178,7.96E+14,3.9600096,10.155605,0.11432313,0
657333,795707358,7.96E+14,2.920926,7.4884644,3.4853592,0
657339,795707538,7.96E+14,5.899313,7.162853,1.9099745,0
657346,795707717,7.96E+14,5.410896,9.197925,1.4933833,0
657351,795707897,7.96E+14,2.480393,10.007165,0.14305355,0
657357,795708083,7.96E+14,5.78918,8.359954,-0.7044938,0
657364,795708256,7.96E+14,2.96881,9.83957,-0.3453636,0
657371,795708435,7.96E+14,1.661576,7.828441,2.7287915,0
657375,795708615,7.96E+14,3.7732618,6.1955953,2.973,0
657383,795708794,7.96E+14,5.7843914,8.6712,1.4263457,0
657391,795708975,7.96E+14,4.003105,9.901819,1.6944963,0
657396,795709180,7.96E+14,4.960786,5.79337,0.219668,0
657401,795709333,7.96E+14,5.5880666,6.4924765,0.023343466,0
657408,795709513,7.96E+14,4.0797195,11.66874,0.98581254,0
657414,795709692,7.96E+14,3.3183637,8.3072815,0.9139865,0
657420,795709872,7.96E+14,4.654328,8.134899,1.632247,0
657425,795710051,7.96E+14,3.5338416,11.568184,1.6514006,0
657432,795710231,7.96E+14,2.8491,7.8715367,0.20051439,0
657439,795710411,7.96E+14,4.9655743,7.7853456,0.15263036,0
657445,795710590,7.96E+14,4.10845,10.466851,0.9235633,0
657452,795710770,7.96E+14,4.1419687,6.8707604,2.2786815,0
657459,795710949,7.96E+14,4.501099,9.044696,1.4024036,0
657464,795711129,7.96E+14,3.1794999,10.184336,1.5460558,0
657470,795711309,7.96E+14,2.1404164,8.005612,0.4973954,0
657478,795711488,7.96E+14,5.861006,7.5171947,-0.3549404,0
657485,795711668,7.96E+14,4.534618,11.42932,0.8948329,0
657490,795711848,7.96E+14,3.9264908,7.483676,1.110311,0
657496,795712027,7.96E+14,4.8027687,9.039907,1.608305,0
657502,795712206,7.96E+14,2.9113493,9.542689,1.4646529,0
657507,795712386,7.96E+14,2.0159178,8.31207,0.27712885,0
657513,795712566,7.96E+14,5.00867,8.537125,-0.4842273,0
657520,795712745,7.96E+14,4.012682,10.586561,1.7423803,0
657526,795712925,7.96E+14,2.6910827,6.2913637,0.9044097,0
657531,795713104,7.96E+14,4.223372,9.159617,1.584363,0
657539,795713285,7.96E+14,2.15957,9.849147,1.632247,0
657546,795713463,7.96E+14,3.2082303,8.07265,0.3441665,0
657551,795713643,7.96E+14,6.0142345,9.997588,-0.623091,0
657558,795713824,7.96E+14,4.132392,10.983999,2.106299,0
657564,795714002,7.96E+14,3.0693667,5.9944825,0.81343,0
657571,795714182,7.96E+14,5.3342814,10.150817,1.8237832,0
657575,795714361,7.96E+14,3.9839516,10.11251,1.5699978,0
657582,795714541,7.96E+14,2.3223755,7.9385743,0.42078096,0
657588,795714721,7.96E+14,5.693412,10.126875,-0.7954735,0
657593,795714900,7.96E+14,4.3239284,11.793239,2.297835,0
